name	dist	support	dup_percent	dup_sp	evoltype	lineage	named_lineage	rank	sci_name	taxid
GB_GCA_002788515.1	0.06691					1|2|82|655|656|657|672|9581|9582	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002788515|GB_GCA_002788515.1	subspecies	s__Nitrosopumilus sp002788515	GB_GCA_002788515.1
N2676	0.01975				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_013407185.1	0.01933					1|2|82|655|656|657|672|11413|11414	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus ureiphilus|RS_GCF_013407185.1	subspecies	s__Nitrosopumilus ureiphilus	RS_GCF_013407185.1
N2686	0.01958				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_018668425.1	0.06571					1|2|82|655|656|657|672|3380|3383	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp018668425|GB_GCA_018668425.1	subspecies	s__Nitrosopumilus sp018668425	GB_GCA_018668425.1
GB_GCA_001543015.1	0.01108					1|2|82|655|656|657|672|6576|6577	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp001543015|GB_GCA_001543015.1	subspecies	s__Nitrosopumilus sp001543015	GB_GCA_001543015.1
GB_GCA_002317795.1	0.0081					1|2|82|655|656|657|672|7495|7496	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002317795|GB_GCA_002317795.1	subspecies	s__Nitrosopumilus sp002317795	GB_GCA_002317795.1
GB_GCA_000484975.1	0.0145					1|2|82|655|656|657|672|8275|8276	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp000484975|GB_GCA_000484975.1	subspecies	s__Nitrosopumilus sp000484975	GB_GCA_000484975.1
GB_GCA_013390905.1	0.01669					1|2|82|655|656|657|672|813|818	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp013390905|GB_GCA_013390905.1	subspecies	s__Nitrosopumilus sp013390905	GB_GCA_013390905.1
N2714	0.00708				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_006740685.1	0.0184					1|2|82|655|656|657|672|10931|10932	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp006740685|RS_GCF_006740685.1	subspecies	s__Nitrosopumilus sp006740685	RS_GCF_006740685.1
N3180	0.03073				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_012513715.1	0.12878					1|2|82|1318|2102|2103|2104|7373|7374	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp012513715|GB_GCA_012513715.1	subspecies	s__PALSA-986 sp012513715	GB_GCA_012513715.1
N3191	0.01231				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_009778385.1	0.04155					1|2|82|1318|2102|2103|2104|8657|8658	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009778385|GB_GCA_009778385.1	subspecies	s__PALSA-986 sp009778385	GB_GCA_009778385.1
GB_GCA_003151735.1	0.04922					1|2|82|1318|2102|2103|2104|10442|10443	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp003151735|GB_GCA_003151735.1	subspecies	s__PALSA-986 sp003151735	GB_GCA_003151735.1
GB_GCA_903901015.1	0.0648					1|2|82|1318|2102|2103|2104|2105|2106	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp903901015|GB_GCA_903901015.1	subspecies	s__PALSA-986 sp903901015	GB_GCA_903901015.1
N2653	0.01097				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2668	0.01093				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_000956175.1	0.0149					1|2|82|655|656|657|672|5837|5838	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus adriaticus|RS_GCF_000956175.1	subspecies	s__Nitrosopumilus adriaticus	RS_GCF_000956175.1
RS_GCF_014078525.1	0.01664					1|2|82|655|656|657|672|5986|5987	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp014078525|RS_GCF_014078525.1	subspecies	s__Nitrosopumilus sp014078525	RS_GCF_014078525.1
GB_GCA_002730325.1	0.03453					1|2|82|655|656|657|672|8244|8245	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002730325|GB_GCA_002730325.1	subspecies	s__Nitrosopumilus sp002730325	GB_GCA_002730325.1
GB_GCA_018263505.1	0.05481					1|2|82|655|656|657|672|9751|9752	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp018263505|GB_GCA_018263505.1	subspecies	s__Nitrosopumilus sp018263505	GB_GCA_018263505.1
N2712	0.00867				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_000746765.1	0.02012					1|2|82|655|656|657|672|1551|1555	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp000746765|GB_GCA_000746765.1	subspecies	s__Nitrosopumilus sp000746765	GB_GCA_000746765.1
N3176	0.01795				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
N3179	0.06929				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
N3189	0.02159				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_009787175.1	0.10076					1|2|82|1318|2102|2103|2104|5449|5451	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009787175|GB_GCA_009787175.1	subspecies	s__PALSA-986 sp009787175	GB_GCA_009787175.1
N2651	0.07079				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_014075315.1	0.07745					1|2|82|655|656|657|672|2846|2849	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp014075315|GB_GCA_014075315.1	subspecies	s__Nitrosopumilus sp014075315	GB_GCA_014075315.1
N2666	0.01287				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_002506665.1	0.14583					1|2|82|655|656|657|672|4031|4032	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002506665|GB_GCA_002506665.1	subspecies	s__Nitrosopumilus sp002506665	GB_GCA_002506665.1
N2710	0.00746				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_000018465.1	0.01287					1|2|82|655|656|657|672|6914|6915	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus maritimus|RS_GCF_000018465.1	subspecies	s__Nitrosopumilus maritimus	RS_GCF_000018465.1
N3172	0.01666				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
N3175	0.02686				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_009781675.1	0.04204					1|2|82|1318|2102|2103|2104|5294|5296	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009781675|GB_GCA_009781675.1	subspecies	s__PALSA-986 sp009781675	GB_GCA_009781675.1
GB_GCA_009783705.1	0.04688					1|2|82|1318|2102|2103|2104|4210|4212	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009783705|GB_GCA_009783705.1	subspecies	s__PALSA-986 sp009783705	GB_GCA_009783705.1
N3187	0.01838				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_009776805.1	0.07547					1|2|82|1318|2102|2103|2104|10271|10272	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009776805|GB_GCA_009776805.1	subspecies	s__PALSA-986 sp009776805	GB_GCA_009776805.1
N2639	0.01311				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2650	0.01232				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2664	0.00595				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_000299395.1	0.03677					1|2|82|655|656|657|672|7736|7737	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sediminis|RS_GCF_000299395.1	subspecies	s__Nitrosopumilus sediminis	RS_GCF_000299395.1
N2708	0.00354				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_003702525.1	0.01074					1|2|82|655|656|657|672|7008|7009	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp003702525|GB_GCA_003702525.1	subspecies	s__Nitrosopumilus sp003702525	GB_GCA_003702525.1
GB_GCA_011332615.1	0.0531					1|2|82|1318|2102|2103|2104|8889|8890	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp011332615|GB_GCA_011332615.1	subspecies	s__PALSA-986 sp011332615	GB_GCA_011332615.1
GB_GCA_011367965.1	0.04915					1|2|82|1318|2102|2103|2104|9146|9147	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp011367965|GB_GCA_011367965.1	subspecies	s__PALSA-986 sp011367965	GB_GCA_011367965.1
GB_GCA_012511995.1	0.09977					1|2|82|1318|2102|2103|2104|6583|6584	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp012511995|GB_GCA_012511995.1	subspecies	s__PALSA-986 sp012511995	GB_GCA_012511995.1
GB_GCA_012515445.1	0.08059					1|2|82|1318|2102|2103|2104|6544|6545	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp012515445|GB_GCA_012515445.1	subspecies	s__PALSA-986 sp012515445	GB_GCA_012515445.1
N3185	0.01152				S	1|2|82|1318|2102|2103|2104	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986	genus	g__PALSA-986	g__PALSA-986
GB_GCA_009779045.1	0.05693					1|2|82|1318|2102|2103|2104|4424|4425	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009779045|GB_GCA_009779045.1	subspecies	s__PALSA-986 sp009779045	GB_GCA_009779045.1
N2637	0.01013				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_018674605.1	0.04462					1|2|82|655|656|657|672|673|676	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp018674605|GB_GCA_018674605.1	subspecies	s__Nitrosopumilus sp018674605	GB_GCA_018674605.1
N2648	0.03487				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_902514275.1	0.03708					1|2|82|655|656|657|672|10135|10136	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp902514275|GB_GCA_902514275.1	subspecies	s__Nitrosopumilus sp902514275	GB_GCA_902514275.1
N2660	0.01331				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2663	0.01076				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_003702495.1	0.01665					1|2|82|655|656|657|672|2824|2827	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp003702495|GB_GCA_003702495.1	subspecies	s__Nitrosopumilus sp003702495	GB_GCA_003702495.1
GB_GCA_003702545.1	0.01712					1|2|82|655|656|657|672|7067|7068	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp003702545|GB_GCA_003702545.1	subspecies	s__Nitrosopumilus sp003702545	GB_GCA_003702545.1
GB_GCA_009781395.1	0.05134					1|2|82|1318|2102|2103|2104|6419|6420	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009781395|GB_GCA_009781395.1	subspecies	s__PALSA-986 sp009781395	GB_GCA_009781395.1
GB_GCA_009787585.1	0.05513					1|2|82|1318|2102|2103|2104|3566|3569	root|d__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986 sp009787585|GB_GCA_009787585.1	subspecies	s__PALSA-986 sp009787585	GB_GCA_009787585.1
N2635	0.0127				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_002737455.1	0.08352					1|2|82|655|656|657|672|1129|1133	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002737455|GB_GCA_002737455.1	subspecies	s__Nitrosopumilus sp002737455	GB_GCA_002737455.1
N2644	0.00825				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2647	0.01937				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2658	0.01514				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_014384555.1	0.03374					1|2|82|655|656|657|672|3155|3158	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp014384555|GB_GCA_014384555.1	subspecies	s__Nitrosopumilus sp014384555	GB_GCA_014384555.1
GB_GCA_013043295.1	0.04083					1|2|82|655|656|657|672|4953|4954	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp013043295|GB_GCA_013043295.1	subspecies	s__Nitrosopumilus sp013043295	GB_GCA_013043295.1
RS_GCF_013407145.1	0.03503					1|2|82|655|656|657|672|9909|9910	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus cobalaminigenes|RS_GCF_013407145.1	subspecies	s__Nitrosopumilus cobalaminigenes	RS_GCF_013407145.1
N2633	0.01066				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_905612485.1	0.0374					1|2|82|655|656|657|672|4099|4100	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp905612485|GB_GCA_905612485.1	subspecies	s__Nitrosopumilus sp905612485	GB_GCA_905612485.1
N2642	0.01068				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_013867245.1	0.07958					1|2|82|655|656|657|672|6857|6858	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp013867245|GB_GCA_013867245.1	subspecies	s__Nitrosopumilus sp013867245	GB_GCA_013867245.1
RS_GCF_001541925.1	0.01849					1|2|82|655|656|657|672|7625|7626	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp001541925|RS_GCF_001541925.1	subspecies	s__Nitrosopumilus sp001541925	RS_GCF_001541925.1
GB_GCA_003702465.1	0.02422					1|2|82|655|656|657|672|8799|8800	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp003702465|GB_GCA_003702465.1	subspecies	s__Nitrosopumilus sp003702465	GB_GCA_003702465.1
N2656	0.01003				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_013203245.1	0.06118					1|2|82|655|656|657|672|9866|9867	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp013203245|GB_GCA_013203245.1	subspecies	s__Nitrosopumilus sp013203245	GB_GCA_013203245.1
N2627	0.04579				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
N2632	0.01347				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
RS_GCF_002156965.1	0.00869					1|2|82|655|656|657|672|4609|4611	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus catalinensis|RS_GCF_002156965.1	subspecies	s__Nitrosopumilus catalinensis	RS_GCF_002156965.1
GB_GCA_003331425.1	0.01346					1|2|82|655|656|657|672|4159|4160	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp002690535|GB_GCA_003331425.1	subspecies	s__Nitrosopumilus sp002690535	GB_GCA_003331425.1
RS_GCF_013407165.1	0.02915					1|2|82|655|656|657|672|10415|10416	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus oxyclinae|RS_GCF_013407165.1	subspecies	s__Nitrosopumilus oxyclinae	RS_GCF_013407165.1
GB_GCA_905479565.1	0.0439					1|2|82|655|656|657|672|8250|8251	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp905479565|GB_GCA_905479565.1	subspecies	s__Nitrosopumilus sp905479565	GB_GCA_905479565.1
N2625	0.00865				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_001437625.1	0.0202					1|2|82|655|656|657|672|2056|2061	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp001437625|GB_GCA_001437625.1	subspecies	s__Nitrosopumilus sp001437625	GB_GCA_001437625.1
N2630	0.01905				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_902514095.1	0.02662					1|2|82|655|656|657|672|5676|5677	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp902514095|GB_GCA_902514095.1	subspecies	s__Nitrosopumilus sp902514095	GB_GCA_902514095.1
N2623	0.00181				S	1|2|82|655|656|657|672	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus	genus	g__Nitrosopumilus	g__Nitrosopumilus
GB_GCA_014384445.1	0.00923					1|2|82|655|656|657|672|6622|6623	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp014384445|GB_GCA_014384445.1	subspecies	s__Nitrosopumilus sp014384445	GB_GCA_014384445.1
GB_GCA_905612275.1	0.00143					1|2|82|655|656|657|672|10560|10561	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp905612275|GB_GCA_905612275.1	subspecies	s__Nitrosopumilus sp905612275	GB_GCA_905612275.1
GB_GCA_905616385.1	0.00282					1|2|82|655|656|657|672|3036|3037	root|d__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus sp905616385|GB_GCA_905616385.1	subspecies	s__Nitrosopumilus sp905616385	GB_GCA_905616385.1
